"warehouse_code","location_id","owner","product_code","description","expiry_date","pallet_id","quantity_on_hand","age","balance_shelve_life_to_expire","product_group"
"TGIC",3303121,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034454",0,1095,958,"HPC"
"TGIC",3303122,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034453",0,1095,958,"HPC"
"TGIC",3303131,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027650",1584,1080,1003,"HPC"
"TGIC",3303132,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027654",1584,720,567,"HPC"
"TGIC",3303142,"KEG Asia Private Limited",68534471,"DOVE HW SHEA BUTTER VAN 24X250ML","8/5/2023","UINT0000028809",1584,720,585,"HPC"
"TGIC",3303151,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/8/2022","SYS15683750",5880,1095,82,"HPC"
"TGIC",3303152,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/9/2022","SYS15683749",5880,720,61,"HPC"
"TGIC",3303161,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/30/2021","SYS15683758",5880,1095,82,"HPC"
"TGIC",3303162,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/3/2022","SYS15683757",5880,1095,82,"HPC"
"TGIC",3303181,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000028715",1584,720,567,"HPC"
"TGIC",3303182,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000028716",1584,730,573,"HPC"
"TGIC",3303191,"KEG Asia Private Limited",68534471,"DOVE HW SHEA BUTTER VAN 24X250ML","8/5/2023","UINT0000028804",1584,1080,1038,"HPC"
"TGIC",3303192,"KEG Asia Private Limited",68534471,"DOVE HW SHEA BUTTER VAN 24X250ML","8/5/2023","UINT0000028805",1584,1080,1038,"HPC"
"TGIC",3303201,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","2/29/2024","SYS15778173",480,1095,600,"HPC"
"TGIC",3303202,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","2/29/2024","SYS15778170",1560,1095,600,"HPC"
"TGIC",3303202,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","2/29/2024","SYS15778132",1320,1095,600,"HPC"
"TGIC",3303202,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","2/29/2024","UINT0000014425",1320,1095,600,"HPC"
"TGIC",3303211,"KEG Asia Private Limited",68411498,"DOVE 2020UI YUZU BODYWASH 12X1000ML","5/5/2024","UINT0000032907",0,730,314,"HPC"
"TGIC",3303212,"KEG Asia Private Limited",68411498,"DOVE 2020UI YUZU BODYWASH 12X1000ML","5/5/2024","UINT0000032908",0,730,314,"HPC"
"TGIC",3303221,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","2/29/2024","UINT0000014423",2376,912,431,"HPC"
"TGIC",3303231,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027658",1584,1080,1003,"HPC"
"TGIC",3303232,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027673",1584,730,301,"HPC"
"TGIC",3303242,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","6/22/2023","UINT0000006747",1104,913,148,"HPC"
"TGIC",3303251,"KEG Asia Private Limited",68407404,"DOVE MEN BW MINERALS & SAGE 6X250ML","12/1/2022","UINT0000006806",1944,900,782,"HPC"
"TGIC",3303252,"KEG Asia Private Limited",68407404,"DOVE MEN BW MINERALS & SAGE 6X250ML","12/1/2022","UINT0000006805",1944,900,782,"HPC"
"TGIC",3303261,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/7/2022","SYS15683336",4320,1095,544,"HPC"
"TGIC",3303262,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/7/2022","SYS15683335",4320,1095,82,"HPC"
"TGIC",3303271,"KEG Asia Private Limited",67005548,"DOVE GF FRESH TOUCH BTL RL 24X200ML","11/18/2022","SYS15561578",2568,1095,606,"HPC"
"TGIC",3303272,"KEG Asia Private Limited",67005548,"DOVE GF FRESH TOUCH BTL RL 24X200ML","11/18/2022","SYS15561577",2856,1095,606,"HPC"
"TGIC",3303281,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","3/13/2024","UINT0000014575",4200,1095,600,"HPC"
"TGIC",3303282,"KEG Asia Private Limited",67095039,"DOVE INNER GLOW FC FOAM 4X6X100G","3/13/2024","UINT0000014574",4200,1095,600,"HPC"
"TGIC",3303301,"KEG Asia Private Limited",68540496,"DOVE HW CUCUMBER & GREEN TEA UI 24X250ML","10/9/2023","UINT0000028737",1584,1095,999,"HPC"
"TGIC",3303302,"KEG Asia Private Limited",68540496,"DOVE HW CUCUMBER & GREEN TEA UI 24X250ML","10/9/2023","UINT0000028736",1584,730,626,"HPC"
"TGIC",3303331,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","8/7/2021","SYS15681266",0,730,79,"HPC"
"TGIC",3303332,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/16/2022","SYS15748346",5880,1080,284,"HPC"
"TGIC",3303341,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/7/2022","SYS15683353",4320,1095,82,"HPC"
"TGIC",3303342,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","10/15/2021","SYS15683352",4080,1095,82,"HPC"
"TGIC",3303351,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","10/16/2021","SYS15683355",4320,1095,82,"HPC"
"TGIC",3303352,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","10/15/2021","SYS15683354",4320,1095,82,"HPC"
"TGIC",3303361,"KEG Asia Private Limited",67800727,"DOVE SG PISTACHIO MAGNOLIA EXC 12X500ML","5/30/2023","UINT0000005938",1440,540,339,"HPC"
"TGIC",3303362,"KEG Asia Private Limited",67800727,"DOVE SG PISTACHIO MAGNOLIA EXC 12X500ML","5/30/2023","UINT0000005937",1440,540,339,"HPC"
"TGIC",3303371,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027688",1584,720,606,"HPC"
"TGIC",3303372,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027674",1584,730,301,"HPC"
"TGIC",3303381,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003126",936,912,107,"HPC"
"TGIC",3303381,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003127",480,913,150,"HPC"
"TGIC",3303382,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003135",2880,1095,348,"HPC"
"TGIC",3303391,"KEG Asia Private Limited",21069129,"DOVE INTENSIVE CREAM 4X6X150ML","12/10/2021","SYS15572671",2784,720,61,"HPC"
"TGIC",3303392,"KEG Asia Private Limited",21069129,"DOVE INTENSIVE CREAM 4X6X150ML","12/10/2021","SYS15572670",3072,720,61,"HPC"
"TGIC",3303401,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/7/2022","SYS15683305",5040,1095,544,"HPC"
"TGIC",3303402,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","8/9/2021","SYS15683304",0,900,260,"HPC"
"TGIC",3303411,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","9/13/2021","SYS15418682",0,1095,623,"HPC"
"TGIC",3303412,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","9/13/2021","SYS15418676",0,912,472,"HPC"
"TGIC",3303421,"KEG Asia Private Limited",68547384,"DOVE MEN+CARE BWASH CLEAN COMF 12X650ML","6/8/2024","UINT0000032420",0,900,868,"HPC"
"TGIC",3303422,"KEG Asia Private Limited",68547384,"DOVE MEN+CARE BWASH CLEAN COMF 12X650ML","6/8/2024","UINT0000032421",0,1095,1026,"HPC"
"TGIC",3303431,"KEG Asia Private Limited",67752696,"DOVE DERMASPA GDNS NRSNG LP BLM 4X6X7.8G","8/11/2022","SYS15607636",3240,730,387,"HPC"
"TGIC",3303432,"KEG Asia Private Limited",67752696,"DOVE DERMASPA GDNS NRSNG LP BLM 4X6X7.8G","8/11/2022","SYS15607635",3240,730,389,"HPC"
"TGIC",3303441,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003138",2880,913,148,"HPC"
"TGIC",3303442,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003139",2880,1095,362,"HPC"
"TGIC",3303451,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","9/11/2021","SYS15642767",0,1095,241,"HPC"
"TGIC",3303452,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","9/11/2021","SYS15642768",0,1095,241,"HPC"
"TGIC",3303461,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003143",192,912,107,"HPC"
"TGIC",3303461,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003143",384,913,150,"HPC"
"TGIC",3303462,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003142",2880,913,148,"HPC"
"TGIC",3303472,"KEG Asia Private Limited",68547386,"DOVE MEN+CARE BWASH EXTRA FRESH 12X650ML","6/8/2024","UINT0000032424",0,911,865,"HPC"
"TGIC",3303481,"KEG Asia Private Limited",68540495,"DOVE HW SHEA BUTTER &VANILLA UI 24X250ML","10/4/2023","UINT0000025751",1848,1095,999,"HPC"
"TGIC",3303482,"KEG Asia Private Limited",68540495,"DOVE HW SHEA BUTTER &VANILLA UI 24X250ML","10/4/2023","UINT0000025750",1848,1095,999,"HPC"
"TGIC",3303491,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","8/8/2021","SYS15681277",0,720,61,"HPC"
"TGIC",3303492,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","9/7/2021","SYS15814722",0,1080,85,"HPC"
"TGIC",3303511,"KEG Asia Private Limited",68534471,"DOVE HW SHEA BUTTER VAN 24X250ML","6/12/2023","UNIT0000013602",0,720,591,"HPC"
"TGIC",3303512,"KEG Asia Private Limited",68534471,"DOVE HW SHEA BUTTER VAN 24X250ML","6/12/2023","UNIT0000013603",0,1095,966,"HPC"
"TGIC",3303521,"KEG Asia Private Limited",67101858,"DOVE BODY CRM ESSENTIAL NURT 12X300ML","4/24/2023","UINT0000002714",300,1095,583,"HPC"
"TGIC",3303522,"KEG Asia Private Limited",67101858,"DOVE BODY CRM ESSENTIAL NURT 12X300ML","4/24/2023","UINT0000002713",1500,1095,583,"HPC"
"TGIC",3303531,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","8/4/2021","SYS15018122",0,1095,241,"HPC"
"TGIC",3303532,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","8/4/2021","SYS15018123",0,1095,606,"HPC"
"TGIC",3303541,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000028705",1584,900,765,"HPC"
"TGIC",3303542,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000028706",1584,900,811,"HPC"
"TGIC",3303551,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","8/15/2021","SYS15018127",0,1095,241,"HPC"
"TGIC",3303552,"KEG Asia Private Limited",67432099,"DOVE CREAM ESS CARE BEAUTY 24X250ML","8/15/2021","SYS15018126",0,912,473,"HPC"
"TGIC",3303571,"KEG Asia Private Limited",68540495,"DOVE HW SHEA BUTTER &VANILLA UI 24X250ML","10/4/2023","UINT0000025740",1848,1095,999,"HPC"
"TGIC",3303572,"KEG Asia Private Limited",68540495,"DOVE HW SHEA BUTTER &VANILLA UI 24X250ML","10/4/2023","UINT0000025738",1848,1095,999,"HPC"
"TGIC",3303581,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003131",2880,1095,348,"HPC"
"TGIC",3303582,"KEG Asia Private Limited",21068967,"DOVE BEAUTY CREAM PANTHER UA 24X150ML","5/7/2023","UINT0000003130",2880,913,148,"HPC"
"TGIC",3304011,"KEG Asia Private Limited",21142734,"DOVE BAR WHITE 18X(4X4OZ)","4/30/2023","UINT0000001212",180,720,205,"HPC"
"TGIC",3304012,"KEG Asia Private Limited",21142734,"DOVE BAR WHITE 18X(4X4OZ)","5/1/2023","UINT0000001211",1080,720,150,"HPC"
"TGIC",3304021,"KEG Asia Private Limited",67599813,"VIM LMON EXPLOSION GKILL 24X500ML","4/27/2024","UINT0000023781",960,540,240,"FOODS"
"TGIC",3304022,"KEG Asia Private Limited",67599813,"VIM LMON EXPLOSION GKILL 24X500ML","4/27/2024","UINT0000023777",960,540,240,"FOODS"
"TGIC",3304031,"KEG Asia Private Limited",67589951,"DOVE HAND & BODY LOTN REPLNSHNG 12X500ML","9/12/2023","UINT0000029729",840,900,611,"HPC"
"TGIC",3304032,"KEG Asia Private Limited",67589951,"DOVE HAND & BODY LOTN REPLNSHNG 12X500ML","9/12/2023","UINT0000029730",840,1095,790,"HPC"
"TGIC",3304041,"KEG Asia Private Limited",21069269,"DOVE INTSV NOURISHING CRM 24X250ML","5/20/2023","UINT0000003666",1920,720,187,"HPC"
"TGIC",3304042,"KEG Asia Private Limited",21069269,"DOVE INTSV NOURISHING CRM 24X250ML","5/20/2023","UINT0000003665",1920,720,187,"HPC"
"TGIC",3304051,"KEG Asia Private Limited",21069269,"DOVE INTSV NOURISHING CRM 24X250ML","5/20/2023","UINT0000003668",1920,720,185,"HPC"
"TGIC",3304052,"KEG Asia Private Limited",21069269,"DOVE INTSV NOURISHING CRM 24X250ML","5/20/2023","UINT0000003667",1584,720,187,"HPC"
"TGIC",3304052,"KEG Asia Private Limited",21069269,"DOVE INTSV NOURISHING CRM 24X250ML","5/20/2023","UINT0000003667",336,720,185,"HPC"
"TGIC",3304061,"KEG Asia Private Limited",68633553,"DOVE BAR SENSTV SKIN 18X15OZ","4/4/2024","UINT0000028491",540,720,825,"HPC"
"TGIC",3304062,"KEG Asia Private Limited",68633553,"DOVE BAR SENSTV SKIN 18X15OZ","4/20/2024","UINT0000028488",1080,720,825,"HPC"
"TGIC",3304071,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/15/2022","SYS15681184",5880,900,260,"HPC"
"TGIC",3304072,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/7/2022","SYS15681183",5880,1080,528,"HPC"
"TGIC",3304081,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/29/2021","SYS15683286",5880,900,263,"HPC"
"TGIC",3304082,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/2/2022","SYS15683285",5880,720,61,"HPC"
"TGIC",3304091,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/18/2022","SYS15683292",5880,720,61,"HPC"
"TGIC",3304092,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/4/2022","SYS15683291",5880,1080,528,"HPC"
"TGIC",3304101,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/29/2021","SYS15681174",5880,1080,528,"HPC"
"TGIC",3304102,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/29/2021","SYS15681173",5880,900,251,"HPC"
"TGIC",3304111,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/8/2022","SYS15681182",5880,1095,301,"HPC"
"TGIC",3304112,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/2/2022","SYS15681181",5880,1080,545,"HPC"
"TGIC",3304121,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034452",0,730,312,"HPC"
"TGIC",3304122,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034451",0,730,313,"HPC"
"TGIC",3304131,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034458",0,730,313,"HPC"
"TGIC",3304131,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034458",0,1095,958,"HPC"
"TGIC",3304132,"KEG Asia Private Limited",68411500,"DOVE 2020UI SAKURA BODYWASH 12X1000ML","5/12/2024","UINT0000034457",0,1095,958,"HPC"
"TGIC",3304141,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/15/2022","SYS15681251",4560,900,244,"HPC"
"TGIC",3304141,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/15/2022","SYS15681252",1320,900,178,"HPC"
"TGIC",3304142,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/2/2022","SYS15681250",5880,900,194,"HPC"
"TGIC",3304151,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/8/2022","SYS15683748",5880,1095,249,"HPC"
"TGIC",3304152,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/30/2021","SYS15683747",5880,1080,528,"HPC"
"TGIC",3304161,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/30/2021","SYS15683756",5880,1095,82,"HPC"
"TGIC",3304162,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/2/2022","SYS15683755",5880,1095,82,"HPC"
"TGIC",3304171,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/30/2021","SYS15683768",5880,1095,301,"HPC"
"TGIC",3304172,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/13/2022","SYS15683767",5880,1095,95,"HPC"
"TGIC",3304181,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000028713",1584,900,811,"HPC"
"TGIC",3304182,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000028714",1584,720,567,"HPC"
"TGIC",3304191,"KEG Asia Private Limited",68540496,"DOVE HW CUCUMBER & GREEN TEA UI 24X250ML","10/9/2023","UINT0000028739",1584,730,626,"HPC"
"TGIC",3304192,"KEG Asia Private Limited",68540496,"DOVE HW CUCUMBER & GREEN TEA UI 24X250ML","10/9/2023","UINT0000028738",1584,730,626,"HPC"
"TGIC",3304201,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027657",1584,1080,1003,"HPC"
"TGIC",3304202,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027662",1584,900,811,"HPC"
"TGIC",3304211,"KEG Asia Private Limited",68411498,"DOVE 2020UI YUZU BODYWASH 12X1000ML","5/5/2024","UINT0000032909",0,730,314,"HPC"
"TGIC",3304212,"KEG Asia Private Limited",68411498,"DOVE 2020UI YUZU BODYWASH 12X1000ML","5/5/2024","UINT0000032910",0,730,314,"HPC"
"TGIC",3304221,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027665",1584,730,301,"HPC"
"TGIC",3304222,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027664",1584,720,693,"HPC"
"TGIC",3304231,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027651",1584,1080,1003,"HPC"
"TGIC",3304232,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027652",1584,1080,1003,"HPC"
"TGIC",3304241,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","9/7/2021","SYS15683181",0,900,341,"HPC"
"TGIC",3304242,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","9/8/2021","SYS15683180",0,1080,545,"HPC"
"TGIC",3304251,"KEG Asia Private Limited",68407404,"DOVE MEN BW MINERALS & SAGE 6X250ML","12/1/2022","UINT0000006804",1944,900,782,"HPC"
"TGIC",3304252,"KEG Asia Private Limited",68407404,"DOVE MEN BW MINERALS & SAGE 6X250ML","12/1/2022","UINT0000006803",1944,730,573,"HPC"
"TGIC",3304261,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027671",1584,1080,1038,"HPC"
"TGIC",3304262,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027668",1584,900,813,"HPC"
"TGIC",3304271,"KEG Asia Private Limited",21069018,"DOVE BEAUTY CREAM PANTHER UA120X75ML","1/2/2022","SYS15681073",5880,1080,168,"HPC"
"TGIC",3304272,"KEG Asia Private Limited",21069018,"DOVE BEAUTY CREAM PANTHER UA120X75ML","1/2/2022","SYS15681074",5880,1095,412,"HPC"
"TGIC",3304281,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/30/2021","SYS15748739",2640,720,153,"HPC"
"TGIC",3304281,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","12/30/2021","SYS15748740",1800,1080,528,"HPC"
"TGIC",3304282,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","1/4/2022","SYS15748738",5880,1095,413,"HPC"
"TGIC",3304291,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027676",1584,730,595,"HPC"
"TGIC",3304292,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027679",1584,720,591,"HPC"
"TGIC",3304301,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027677",1584,900,786,"HPC"
"TGIC",3304302,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027689",1584,1080,1003,"HPC"
"TGIC",3304321,"KEG Asia Private Limited",67775604,"CAMAY NATUREL RL 24X3X125G","9/12/2023","UNIT0000020146",888,730,360,"HPC"
"TGIC",3304331,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/8/2022","SYS15748343",5880,730,66,"HPC"
"TGIC",3304332,"KEG Asia Private Limited",21069220,"DOVE INTSV NOURISHING CRM ARB 120X75ML (ARABIC WORD)","2/18/2022","SYS15748344",5880,900,329,"HPC"
"TGIC",3304341,"KEG Asia Private Limited",32473634,"DOMESTOS RIM BLOCK OCEAN 9X55G","2/17/2023","UINT0000019806",0,1095,587,"HPC"
"TGIC",3304342,"KEG Asia Private Limited",32473634,"DOMESTOS RIM BLOCK OCEAN 9X55G","2/17/2023","UINT0000019805",0,1095,587,"HPC"
"TGIC",3304351,"KEG Asia Private Limited",32473634,"DOMESTOS RIM BLOCK OCEAN 9X55G","2/17/2023","UINT0000019808",0,1095,587,"HPC"
"TGIC",3304352,"KEG Asia Private Limited",32473634,"DOMESTOS RIM BLOCK OCEAN 9X55G","2/17/2023","UINT0000019807",0,1095,587,"HPC"
"TGIC",3304361,"KEG Asia Private Limited",68385851,"LIFEBUOY HAND SANITIZER WC 24X500ML (DG CLASS 3)","4/25/2022","SYS15579298",432,900,788,"HPC"
"TGIC",3304362,"KEG Asia Private Limited",68385851,"LIFEBUOY HAND SANITIZER WC 24X500ML (DG CLASS 3)","4/25/2022","SYS15579297",1008,540,311,"FOODS"
"TGIC",3304371,"KEG Asia Private Limited",67095035,"DOVE DEEP PURE FC FOAM 4X6X100G","7/3/2023","SYS15592410",4200,912,431,"HPC"
"TGIC",3304372,"KEG Asia Private Limited",67095035,"DOVE DEEP PURE FC FOAM 4X6X100G","7/3/2023","SYS15592411",4200,912,431,"HPC"
"TGIC",3304381,"KEG Asia Private Limited",67924141,"DOVE DP FCL HYDRATING SHEET MASK 28X27ML","5/26/2023","SYS15568173",1400,912,320,"HPC"
"TGIC",3304381,"KEG Asia Private Limited",67924141,"DOVE DP FCL HYDRATING SHEET MASK 28X27ML","5/26/2023","SYS15568172",364,912,320,"HPC"
"TGIC",3304382,"KEG Asia Private Limited",67924141,"DOVE DP FCL HYDRATING SHEET MASK 28X27ML","5/26/2023","SYS15568171",1036,720,301,"HPC"
"TGIC",3304382,"KEG Asia Private Limited",67924141,"DOVE DP FCL HYDRATING SHEET MASK 28X27ML","5/26/2023","SYS15568170",728,912,320,"HPC"
"TGIC",3304391,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027683",1584,730,565,"HPC"
"TGIC",3304392,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027698",1584,900,813,"HPC"
"TGIC",3304401,"KEG Asia Private Limited",68534472,"DOVE HW DEEP NOURISHING 24X250ML","9/11/2023","UINT0000027697",1584,1080,1003,"HPC"
